ID;Sex;Age;Height;Weight;NOC;Year;Sport;Medal
54235;M;29;175;86;TCH;1992;Ice Hockey;Bronze
54285;F;44;173;59;CAN;2006;Curling;Bronze
54296;F;22;175;70;CAN;2014;Ice Hockey;Gold
54345;F;19;175;66;NOR;1980;Speed Skating;Gold
54475;F;22;170;63;KOR;2006;Short Track Speed Skating;Gold
54483;F;18;163;54;KOR;1994;Short Track Speed Skating;Gold
54483;F;18;163;54;KOR;1994;Short Track Speed Skating;Gold
54483;F;22;163;54;KOR;1998;Short Track Speed Skating;Bronze
54483;F;22;163;54;KOR;1998;Short Track Speed Skating;Gold
54483;F;22;163;54;KOR;1998;Short Track Speed Skating;Gold
54634;F;23;162;57;TCH;1980;Cross Country Skiing;Bronze
54634;F;27;162;57;TCH;1984;Cross Country Skiing;Bronze
54634;F;27;162;57;TCH;1984;Cross Country Skiing;Silver
54647;M;26;177;72;SWE;1956;Cross Country Skiing;Silver
54647;M;26;177;72;SWE;1956;Cross Country Skiing;Silver
54647;M;26;177;72;SWE;1956;Cross Country Skiing;Gold
54647;M;26;177;72;SWE;1956;Cross Country Skiing;Bronze
54647;M;31;177;72;SWE;1960;Cross Country Skiing;Silver
54647;M;31;177;72;SWE;1960;Cross Country Skiing;Gold
54647;M;34;177;72;SWE;1964;Cross Country Skiing;Bronze
54647;M;34;177;72;SWE;1964;Cross Country Skiing;Gold
54647;M;34;177;72;SWE;1964;Cross Country Skiing;Gold
54700;M;31;186;80;NOR;1998;Cross Country Skiing;Silver
54700;M;31;186;80;NOR;1998;Cross Country Skiing;Gold
54716;M;21;176;63;TCH;1992;Ski Jumping;Bronze
54771;M;22;175;70;CHN;2014;Freestyle Skiing;Bronze
54892;F;17;164;56;KOR;2006;Short Track Speed Skating;Gold
54892;F;17;164;56;KOR;2006;Short Track Speed Skating;Gold
54892;F;17;164;56;KOR;2006;Short Track Speed Skating;Gold
54928;M;24;170;78;TCH;1964;Ice Hockey;Bronze
54928;M;28;170;78;TCH;1968;Ice Hockey;Silver
54967;F;27;167;53;KOR;2014;Short Track Speed Skating;Gold
55072;M;22;183;85;NOR;1956;Speed Skating;Silver
55072;M;26;183;85;NOR;1960;Speed Skating;Silver
55072;M;26;183;85;NOR;1960;Speed Skating;Gold
55072;M;30;183;85;NOR;1964;Speed Skating;Gold
55072;M;30;183;85;NOR;1964;Speed Skating;Bronze
55221;M;22;188;87;SWE;1964;Ice Hockey;Silver
55226;M;23;180;86;SWE;2014;Ice Hockey;Silver
55234;M;21;178;83;SWE;1988;Ice Hockey;Bronze
55237;M;25;180;70;SWE;1964;Ice Hockey;Silver
55249;M;26;189;88;SWE;1994;Ice Hockey;Gold
55266;M;20;188;81;SWE;1952;Ice Hockey;Bronze
55266;M;32;188;81;SWE;1964;Ice Hockey;Silver
55279;M;24;182;81;SWE;1992;Biathlon;Bronze
55336;M;23;175;77;USA;1984;Alpine Skiing;Gold
55369;M;21;193;107;USA;2010;Ice Hockey;Silver
55382;M;22;178;79;CAN;1994;Ice Hockey;Silver
55389;M;23;183;100;USA;2010;Ice Hockey;Silver
55427;M;22;175;73;USA;1980;Ice Hockey;Gold
55440;M;24;183;82;USA;1960;Ice Hockey;Gold
55521;M;26;177;81;CAN;1968;Ice Hockey;Bronze
55524;F;20;170;67;CAN;2010;Ice Hockey;Gold
55524;F;24;170;67;CAN;2014;Ice Hockey;Gold
55559;M;22;181;86;FIN;2006;Ice Hockey;Silver
55559;M;30;181;86;FIN;2014;Ice Hockey;Bronze
55561;M;27;187;91;FIN;2006;Ice Hockey;Silver
55561;M;31;187;91;FIN;2010;Ice Hockey;Bronze
55561;M;35;187;91;FIN;2014;Ice Hockey;Bronze
55680;F;39;173;63;CAN;2014;Curling;Gold
55681;F;33;161;61;GBR;2014;Snowboarding;Bronze
55720;M;32;180;89;USA;2002;Bobsleigh;Silver
55809;M;28;178;79;SWE;2014;Cross Country Skiing;Bronze
55809;M;28;178;79;SWE;2014;Cross Country Skiing;Bronze
55827;M;21;184;89;SWE;1994;Ice Hockey;Gold
55827;M;33;184;89;SWE;2006;Ice Hockey;Gold
55828;M;19;191;92;SWE;1994;Ice Hockey;Gold
55828;M;31;191;92;SWE;2006;Ice Hockey;Gold
55833;M;28;178;68;SWE;1998;Cross Country Skiing;Silver
55848;M;19;181;82;SWE;1980;Ice Hockey;Bronze
55848;M;33;181;82;SWE;1994;Ice Hockey;Gold
55898;M;24;176;75;NOR;1964;Biathlon;Bronze
55898;M;28;176;75;NOR;1968;Biathlon;Silver
55946;M;34;180;86;CAN;2002;Ice Hockey;Gold
55949;M;26;173;80;CAN;1992;Ice Hockey;Silver
55949;M;28;173;80;CAN;1994;Ice Hockey;Silver
55965;M;19;159;73;USA;1964;Figure Skating;Bronze
55971;F;15;159;57;USA;1964;Figure Skating;Bronze
55991;F;23;162;56;FRA;2010;Freestyle Skiing;Bronze
56050;M;25;188;96;CAN;2002;Ice Hockey;Gold
56153;M;22;175;73;KOR;2014;Speed Skating;Silver
56157;F;18;165;50;KOR;2002;Short Track Speed Skating;Gold
56224;M;23;184;88;SWE;1994;Ice Hockey;Gold
56241;M;22;170;64;SUI;1984;Alpine Skiing;Gold
56285;M;24;182;87;CAN;1992;Ice Hockey;Silver
56420;M;26;180;64;FIN;2002;Ski Jumping;Silver
56452;M;30;176;85;FIN;1994;Ice Hockey;Bronze
56503;M;32;184;84;CZE;2006;Ice Hockey;Bronze
56505;M;27;185;97;CZE;2006;Ice Hockey;Bronze
56508;F;25;164;65;URS;1956;Alpine Skiing;Bronze
56579;M;25;188;79;TCH;1984;Ice Hockey;Silver
56580;M;26;181;86;TCH;1992;Ice Hockey;Bronze
56636;M;21;180;74;GDR;1972;Figure Skating;Bronze
56636;M;25;180;74;GDR;1976;Figure Skating;Bronze
56747;M;25;184;88;TCH;1976;Ice Hockey;Silver
56748;F;34;169;59.5;FIN;1972;Cross Country Skiing;Silver
56748;F;34;169;59.5;FIN;1972;Cross Country Skiing;Bronze
56748;F;34;169;59.5;FIN;1972;Cross Country Skiing;Silver
56748;F;38;169;59.5;FIN;1976;Cross Country Skiing;Silver
56852;M;28;170;61;SUI;1968;Nordic Combined;Silver
56852;M;32;170;61;SUI;1972;Cross Country Skiing;Bronze
56854;M;23;169;67;SUI;1972;Cross Country Skiing;Bronze
56856;M;27;166;72;SUI;1994;Alpine Skiing;Silver
56898;F;22;162;60;SWE;2010;Cross Country Skiing;Gold
56898;F;22;162;60;SWE;2010;Cross Country Skiing;Silver
56898;F;26;162;60;SWE;2014;Cross Country Skiing;Silver
56898;F;26;162;60;SWE;2014;Cross Country Skiing;Silver
56898;F;26;162;60;SWE;2014;Cross Country Skiing;Gold
56901;M;27;164;65;FIN;1956;Ski Jumping;Silver
57061;M;21;188;88;URS;1988;Ice Hockey;Gold
57061;M;31;188;88;RUS;1998;Ice Hockey;Silver
57183;M;21;180;82;USA;2010;Ice Hockey;Silver
57254;M;24;174;76.5;FIN;1964;Ski Jumping;Gold
57254;M;24;174;76.5;FIN;1964;Ski Jumping;Silver
57313;M;27;177;80;FIN;2006;Ice Hockey;Silver
57313;M;31;177;80;FIN;2010;Ice Hockey;Bronze
57314;M;20;177;80;FIN;1994;Ice Hockey;Bronze
57314;M;24;177;80;FIN;1998;Ice Hockey;Bronze
57371;M;46;188;92;SUI;1956;Bobsleigh;Gold
57376;M;22;180;88;URS;1976;Ice Hockey;Gold
57574;M;19;178;78;CAN;1994;Ice Hockey;Silver
57574;M;27;178;78;CAN;2002;Ice Hockey;Gold
57576;M;23;183;73;FIN;1980;Nordic Combined;Silver
57576;M;27;183;73;FIN;1984;Nordic Combined;Silver
57585;M;24;186;90;AUT;2010;Snowboarding;Silver
57585;M;28;186;90;AUT;2014;Snowboarding;Bronze
57623;M;23;181;79;SWE;2014;Ice Hockey;Silver
57642;M;27;178;80;SWE;1988;Ice Hockey;Bronze
57663;M;28;190;80;NOR;1992;Speed Skating;Gold
57663;M;28;190;80;NOR;1992;Speed Skating;Bronze
57712;M;29;173;66;URS;1980;Figure Skating;Gold
57722;M;28;164;59.5;FIN;1936;Cross Country Skiing;Gold
57732;M;30;180;82;CAN;1998;Curling;Silver
57744;F;28;175;65;GER;2014;Snowboarding;Silver
57769;F;19;166;69;FIN;2010;Ice Hockey;Bronze
57770;M;26;176;70;FIN;1984;Cross Country Skiing;Silver
57770;M;26;176;70;FIN;1984;Cross Country Skiing;Bronze
57770;M;26;176;70;FIN;1984;Cross Country Skiing;Bronze
57803;M;21;176;60;JPN;1994;Ski Jumping;Silver
57803;M;41;176;60;JPN;2014;Ski Jumping;Silver
57803;M;41;176;60;JPN;2014;Ski Jumping;Bronze
57817;M;20;180;84;URS;1980;Ice Hockey;Silver
57817;M;24;180;84;URS;1984;Ice Hockey;Gold
57817;M;28;180;84;URS;1988;Ice Hockey;Gold
57818;M;28;170;66;JPN;1972;Ski Jumping;Gold
57857;M;20;185;77;URS;1984;Biathlon;Gold
57887;M;19;180;96;EUN;1992;Ice Hockey;Gold
57887;M;25;180;96;RUS;1998;Ice Hockey;Silver
57887;M;29;180;96;RUS;2002;Ice Hockey;Bronze
57907;M;19;165;61;USA;2002;Snowboarding;Silver
57907;M;23;165;61;USA;2006;Snowboarding;Silver
57923;M;25;178;78;TCH;1992;Ice Hockey;Bronze
57984;M;25;165;65;JPN;2010;Speed Skating;Bronze
58110;F;26;173;68;USA;2006;Ice Hockey;Bronze
58166;M;24;173;64;JPN;1992;Short Track Speed Skating;Bronze
58202;M;22;171;75;JPN;1992;Short Track Speed Skating;Bronze
58265;F;22;158;48;RUS;1998;Figure Skating;Gold
58326;F;23;168;69;USA;2010;Freestyle Skiing;Gold
58326;F;27;168;69;USA;2014;Freestyle Skiing;Bronze
58412;M;28;176;80;FRG;1976;Ice Hockey;Bronze
58450;M;26;185;88;CAN;2010;Ice Hockey;Gold
58450;M;30;185;88;CAN;2014;Ice Hockey;Gold
58494;F;23;170;71;CAN;1998;Ice Hockey;Silver
58494;F;27;170;71;CAN;2002;Ice Hockey;Gold
58494;F;31;170;71;CAN;2006;Ice Hockey;Gold
58494;F;35;170;71;CAN;2010;Ice Hockey;Gold
58506;M;23;183;78;FRG;1968;Speed Skating;Gold
58506;M;27;183;78;FRG;1972;Speed Skating;Gold
58509;M;23;169;66;FRG;1968;Nordic Combined;Gold
58622;M;20;180;71;NED;1988;Speed Skating;Bronze
58659;M;22;180;68;SUI;1988;Nordic Combined;Silver
58659;M;22;180;68;SUI;1988;Nordic Combined;Gold
58659;M;28;180;68;SUI;1994;Nordic Combined;Bronze
58715;F;22;175;86;USA;2002;Ice Hockey;Silver
58715;F;26;175;86;USA;2006;Ice Hockey;Bronze
58723;M;28;188;84;CAN;2010;Curling;Gold
58760;M;22;178;77;USA;2014;Freestyle Skiing;Silver
58775;M;21;172;79;USA;2006;Short Track Speed Skating;Bronze
58818;F;19;164;50;GDR;1976;Figure Skating;Silver
58829;M;33;180;88;SUI;2006;Alpine Skiing;Bronze
58858;F;22;162;52;USA;1992;Figure Skating;Bronze
58858;F;24;162;52;USA;1994;Figure Skating;Silver
58900;F;28;168;61;CAN;2006;Curling;Bronze
58906;M;23;177;87.5;FIN;1988;Ice Hockey;Silver
58906;M;29;177;87.5;FIN;1994;Ice Hockey;Bronze
58914;M;25;188;92;USA;2010;Ice Hockey;Silver
58919;F;22;165;64;USA;2014;Ice Hockey;Silver
58922;M;22;183;92;USA;2010;Ice Hockey;Silver
58940;M;22;180;79;SUI;1998;Snowboarding;Bronze
58978;F;33;168;60;NED;1972;Speed Skating;Silver
58978;F;33;168;60;NED;1972;Speed Skating;Bronze
58978;F;33;168;60;NED;1972;Speed Skating;Bronze
59012;M;29;186;88;RUS;2002;Ice Hockey;Bronze
59194;M;24;178;82;URS;1988;Luge;Bronze
59208;M;24;173;79;URS;1972;Ice Hockey;Gold
59208;M;28;173;79;URS;1976;Ice Hockey;Gold
59208;M;32;173;79;URS;1980;Ice Hockey;Silver
59268;F;25;170;61;RUS;2010;Cross Country Skiing;Bronze
59312;M;28;182;90;URS;1984;Speed Skating;Silver
59312;M;28;182;90;URS;1984;Speed Skating;Silver
59328;M;27;185;86;EUN;1992;Ice Hockey;Gold
59368;M;22;176;80;URS;1984;Ice Hockey;Gold
59368;M;26;176;80;URS;1988;Ice Hockey;Gold
59368;M;30;176;80;EUN;1992;Ice Hockey;Gold
59471;F;29;162;53;KAZ;2010;Biathlon;Silver
59567;M;20;174;75;USA;1964;Alpine Skiing;Silver
59572;M;19;187;84;CAN;1992;Ice Hockey;Silver
59602;F;23;164;62;FRG;1988;Alpine Skiing;Gold
59644;M;20;180;81;FRG;1976;Ice Hockey;Bronze
59664;M;24;185;90;SWE;1988;Ice Hockey;Bronze
59670;M;30;186;84;FIN;2006;Curling;Silver
59701;F;21;167;79;USA;2002;Ice Hockey;Silver
59711;F;25;178;75;USA;2010;Alpine Skiing;Gold
59711;F;25;178;75;USA;2010;Alpine Skiing;Bronze
59727;F;16;168;51;GER;1960;Figure Skating;Silver
59727;F;20;168;51;GER;1964;Figure Skating;Silver
59745;M;24;178;75;FRA;1968;Alpine Skiing;Gold
59745;M;24;178;75;FRA;1968;Alpine Skiing;Gold
59745;M;24;178;75;FRA;1968;Alpine Skiing;Gold
59750;M;18;178;71;GBR;1936;Ice Hockey;Gold
59758;F;18;168;53;KOR;2014;Short Track Speed Skating;Gold
59799;M;21;172;62;KOR;2014;Speed Skating;Silver
59850;M;17;172;67;KOR;1998;Short Track Speed Skating;Gold
59850;M;17;172;67;KOR;1998;Short Track Speed Skating;Silver
59876;M;24;172;63;KOR;1992;Short Track Speed Skating;Gold
59876;M;24;172;63;KOR;1992;Short Track Speed Skating;Gold
59876;M;26;172;63;KOR;1994;Short Track Speed Skating;Gold
60228;M;19;174;60;KOR;2010;Short Track Speed Skating;Silver
60248;F;17;165;54;KOR;1994;Short Track Speed Skating;Bronze
60248;F;17;165;54;KOR;1994;Short Track Speed Skating;Gold
60372;F;19;165;47;KOR;2010;Figure Skating;Gold
60372;F;23;165;47;KOR;2014;Figure Skating;Silver
60383;M;18;174;72;KOR;1992;Speed Skating;Silver
60384;F;13;160;48;KOR;1994;Short Track Speed Skating;Gold
60384;F;17;160;48;KOR;1998;Short Track Speed Skating;Gold
60489;F;22;175;77;USA;1998;Ice Hockey;Gold
60489;F;26;175;77;USA;2002;Ice Hockey;Silver
60489;F;30;175;77;USA;2006;Ice Hockey;Bronze
60491;F;26;162;61;USA;2006;Ice Hockey;Bronze
60522;F;24;173;62;CAN;2006;Ice Hockey;Gold
60522;F;28;173;62;CAN;2010;Ice Hockey;Gold
60524;M;21;174;68;CAN;2014;Freestyle Skiing;Silver
60562;F;19;172;56;FRG;1980;Alpine Skiing;Silver
60562;F;27;172;56;FRG;1988;Alpine Skiing;Silver
60562;F;27;172;56;FRG;1988;Alpine Skiing;Bronze
60621;M;21;184;88.5;FIN;1994;Ice Hockey;Bronze
60622;M;33;185;85;FIN;2010;Ice Hockey;Bronze
60631;M;30;178;86;URS;1988;Bobsleigh;Gold
60631;M;30;178;86;URS;1988;Bobsleigh;Bronze
60661;M;18;183;69;GER;2002;Nordic Combined;Silver
60661;M;22;183;69;GER;2006;Nordic Combined;Silver
60661;M;26;183;69;GER;2010;Nordic Combined;Bronze
60661;M;30;183;69;GER;2014;Nordic Combined;Silver
60679;M;26;190;100;GDR;1980;Bobsleigh;Bronze
60679;M;30;190;100;GDR;1984;Bobsleigh;Gold
60682;M;21;178;68;GER;1992;Biathlon;Gold
60682;M;21;178;68;GER;1992;Biathlon;Silver
60682;M;21;178;68;GER;1992;Biathlon;Gold
60682;M;23;178;68;GER;1994;Biathlon;Gold
60706;M;26;170;65;EUN;1992;Biathlon;Silver
60706;M;28;170;65;RUS;1994;Biathlon;Silver
60763;M;31;177;77;USA;1960;Ice Hockey;Gold
60782;M;21;183;74;FIN;1980;Cross Country Skiing;Bronze
60782;M;25;183;74;FIN;1984;Cross Country Skiing;Bronze
60782;M;25;183;74;FIN;1984;Cross Country Skiing;Bronze
60782;M;33;183;74;FIN;1992;Cross Country Skiing;Bronze
60782;M;35;183;74;FIN;1994;Cross Country Skiing;Bronze
60782;M;39;183;74;FIN;1998;Cross Country Skiing;Bronze
60783;F;28;176;68.5;FIN;1984;Cross Country Skiing;Gold
60783;F;28;176;68.5;FIN;1984;Cross Country Skiing;Gold
60783;F;28;176;68.5;FIN;1984;Cross Country Skiing;Gold
60783;F;28;176;68.5;FIN;1984;Cross Country Skiing;Bronze
60783;F;32;176;68.5;FIN;1988;Cross Country Skiing;Bronze
60783;F;38;176;68.5;FIN;1994;Cross Country Skiing;Bronze
60783;F;38;176;68.5;FIN;1994;Cross Country Skiing;Bronze
60914;M;21;168;61;JPN;1984;Speed Skating;Silver
60945;M;25;172;68;FIN;1948;Cross Country Skiing;Silver
60945;M;33;172;68;FIN;1956;Cross Country Skiing;Silver
60946;M;29;182;65;FIN;2006;Ski Jumping;Silver
60960;F;24;157;55.5;FIN;1972;Cross Country Skiing;Silver
60960;F;28;157;55.5;FIN;1976;Cross Country Skiing;Gold
60960;F;28;157;55.5;FIN;1976;Cross Country Skiing;Silver
60960;F;28;157;55.5;FIN;1976;Cross Country Skiing;Silver
60960;F;32;157;55.5;FIN;1980;Cross Country Skiing;Bronze
60982;M;28;182;79;SWE;2014;Curling;Bronze
60985;F;22;172;61;NOR;1998;Snowboarding;Silver
60990;M;24;189;94;SWE;1994;Ice Hockey;Gold
61001;M;23;180;88;NOR;1994;Alpine Skiing;Gold
61001;M;27;180;88;NOR;1998;Alpine Skiing;Silver
61001;M;27;180;88;NOR;1998;Alpine Skiing;Silver
61001;M;31;180;88;NOR;2002;Alpine Skiing;Silver
61001;M;31;180;88;NOR;2002;Alpine Skiing;Bronze
61035;M;22;183;79;AUT;1976;Alpine Skiing;Gold
61042;M;22;175;76;TCH;1964;Ice Hockey;Bronze
61042;M;26;175;76;TCH;1968;Ice Hockey;Silver
61045;M;28;182;70;AUT;2014;Nordic Combined;Bronze
61063;F;22;173;71;CAN;2002;Speed Skating;Bronze
61063;F;26;173;71;CAN;2006;Speed Skating;Silver
61063;F;26;173;71;CAN;2006;Speed Skating;Gold
61063;F;26;173;71;CAN;2006;Speed Skating;Bronze
61063;F;26;173;71;CAN;2006;Speed Skating;Bronze
61063;F;26;173;71;CAN;2006;Speed Skating;Silver
61073;M;30;184;77;GDR;1976;Cross Country Skiing;Silver
61106;F;35;172;59;NED;2014;Speed Skating;Bronze
61109;F;37;169;69;CAN;2006;Curling;Bronze
61149;M;24;188;86;NED;1976;Speed Skating;Silver
61149;M;24;188;86;NED;1976;Speed Skating;Gold
61149;M;28;188;86;NED;1980;Speed Skating;Silver
61180;M;35;178;67;NOR;2014;Nordic Combined;Gold
61217;M;23;176;70;RUS;1994;Speed Skating;Silver
61217;M;23;176;70;RUS;1994;Speed Skating;Bronze
61272;F;17;165;47;URS;1984;Figure Skating;Bronze
61272;F;21;165;47;URS;1988;Figure Skating;Silver
61272;F;25;165;47;EUN;1992;Figure Skating;Gold
61282;M;21;175;72;CAN;1956;Ice Hockey;Bronze
61373;M;29;190;102;USA;2002;Snowboarding;Bronze
61447;M;26;179;86;AUT;1998;Alpine Skiing;Silver
61451;M;27;178;70;GDR;1972;Biathlon;Silver
61451;M;27;178;70;GDR;1972;Biathlon;Bronze
61464;M;24;172;70;NED;2014;Short Track Speed Skating;Bronze
61501;F;20;180;79;USA;2010;Ice Hockey;Silver
61501;F;24;180;79;USA;2014;Ice Hockey;Silver
61583;F;33;167;66;GBR;2002;Curling;Gold
61586;M;22;178;73;CAN;1956;Ice Hockey;Bronze
61692;F;18;168;56;GER;2006;Snowboarding;Silver
61692;F;26;168;56;GER;2014;Snowboarding;Bronze
61698;M;27;172;74;FRG;1976;Ice Hockey;Bronze
61747;M;20;178;75;USA;1976;Cross Country Skiing;Silver
61778;M;24;186;67;AUT;2006;Ski Jumping;Gold
61809;M;21;181;80;TCH;1968;Ice Hockey;Silver
61809;M;25;181;80;TCH;1972;Ice Hockey;Bronze
61815;F;27;182;71;AUT;1998;Snowboarding;Bronze
61845;F;23;165;61;JPN;2010;Speed Skating;Silver
61918;M;21;180;63;AUT;2006;Ski Jumping;Silver
61918;M;21;180;63;AUT;2006;Ski Jumping;Gold
61918;M;25;180;63;AUT;2010;Ski Jumping;Gold
61967;M;29;190;76;SWE;1984;Cross Country Skiing;Gold
61986;M;23;171;70;GER;1964;Luge;Gold
61986;M;27;171;70;GDR;1968;Luge;Silver
61986;M;27;171;70;GDR;1968;Luge;Gold
62001;M;29;185;98;USA;2002;Bobsleigh;Bronze
62031;M;28;184;73;FIN;1976;Cross Country Skiing;Bronze
62031;M;28;184;73;FIN;1976;Cross Country Skiing;Gold
62032;M;22;189;92;FIN;2006;Ice Hockey;Silver
62032;M;26;189;92;FIN;2010;Ice Hockey;Bronze
62033;M;19;179;81.5;FIN;1994;Ice Hockey;Bronze
62033;M;23;179;81.5;FIN;1998;Ice Hockey;Bronze
62033;M;31;179;81.5;FIN;2006;Ice Hockey;Silver
62033;M;35;179;81.5;FIN;2010;Ice Hockey;Bronze
62043;M;17;175;59;FIN;2006;Nordic Combined;Bronze
62146;M;26;162;60;URS;1956;Cross Country Skiing;Bronze
62146;M;26;162;60;URS;1956;Cross Country Skiing;Bronze
62146;M;26;162;60;URS;1956;Cross Country Skiing;Gold
62146;M;34;162;60;URS;1964;Cross Country Skiing;Bronze
62147;F;25;162;56;URS;1956;Cross Country Skiing;Silver
62147;F;33;162;56;URS;1964;Cross Country Skiing;Bronze
62147;F;33;162;56;URS;1964;Cross Country Skiing;Gold
62147;F;37;162;56;URS;1968;Cross Country Skiing;Bronze
62147;F;37;162;56;URS;1968;Cross Country Skiing;Bronze
62159;M;33;171;64;FIN;1952;Cross Country Skiing;Silver
62314;M;27;180;90;FIN;2014;Ice Hockey;Bronze
62493;M;27;162;53;JPN;1972;Ski Jumping;Silver
62502;M;22;175;63;JPN;1992;Nordic Combined;Gold
62502;M;24;175;63;JPN;1994;Nordic Combined;Gold
62502;M;24;175;63;JPN;1994;Nordic Combined;Silver
62524;M;25;168;75;URS;1964;Ice Hockey;Gold
62524;M;29;168;75;URS;1968;Ice Hockey;Gold
62577;M;29;182;92;FIN;2014;Ice Hockey;Bronze
62584;M;30;185;89;CAN;1994;Ice Hockey;Silver
62665;M;35;178;81;FRG;1976;Ice Hockey;Bronze
62722;M;26;182;95;CAN;2006;Curling;Gold
62736;M;26;187;92;TCH;1984;Ice Hockey;Silver
62758;F;18;170;64;SLO;1994;Alpine Skiing;Bronze
62779;M;29;174;67;FIN;1952;Cross Country Skiing;Gold
62872;F;28;162;55;RUS;2010;Cross Country Skiing;Bronze
62895;M;27;185;88;FIN;2014;Ice Hockey;Bronze
62905;F;28;160;56;NOR;1976;Speed Skating;Bronze
62911;M;23;185;75;FIN;1956;Cross Country Skiing;Silver
62920;M;22;174;64;TCH;1988;Cross Country Skiing;Bronze
62959;M;28;177;70;GDR;1972;Biathlon;Bronze
62999;M;21;185;80;URS;1960;Speed Skating;Gold
62999;M;21;185;80;URS;1960;Speed Skating;Silver
63006;M;21;186;90;SLO;1994;Alpine Skiing;Bronze
63007;M;29;184;77;SLO;2014;Snowboarding;Bronze
63007;M;29;184;77;SLO;2014;Snowboarding;Silver
63019;M;24;181;73;FIN;2006;Snowboarding;Bronze
63061;M;23;189;77;NOR;1992;Speed Skating;Gold
63061;M;23;189;77;NOR;1992;Speed Skating;Silver
63061;M;25;189;77;NOR;1994;Speed Skating;Gold
63061;M;25;189;77;NOR;1994;Speed Skating;Gold
63061;M;25;189;77;NOR;1994;Speed Skating;Gold
63092;M;26;182;88;CRO;2006;Alpine Skiing;Silver
63092;M;30;182;88;CRO;2010;Alpine Skiing;Silver
63092;M;30;182;88;CRO;2010;Alpine Skiing;Silver
63092;M;34;182;88;CRO;2014;Alpine Skiing;Silver
63093;F;20;175;76;CRO;2002;Alpine Skiing;Silver
63093;F;20;175;76;CRO;2002;Alpine Skiing;Gold
63093;F;20;175;76;CRO;2002;Alpine Skiing;Gold
63093;F;20;175;76;CRO;2002;Alpine Skiing;Gold
63093;F;24;175;76;CRO;2006;Alpine Skiing;Silver
63093;F;24;175;76;CRO;2006;Alpine Skiing;Gold
63125;F;26;169;60;ITA;2014;Figure Skating;Bronze
63127;F;18;171;66;ITA;1994;Alpine Skiing;Bronze
63127;F;18;171;66;ITA;1994;Alpine Skiing;Bronze
63127;F;26;171;66;ITA;2002;Alpine Skiing;Silver
63132;M;29;183;79;RUS;2006;Figure Skating;Gold
63182;M;27;185;103;CZE;2006;Ice Hockey;Bronze
63232;M;20;178;75;USA;2014;Snowboarding;Gold
63276;M;31;176;68;CZE;2010;Cross Country Skiing;Bronze
63436;M;18;188;104;RUS;2002;Ice Hockey;Bronze
63439;M;21;177;80;EUN;1992;Ice Hockey;Gold
63439;M;27;177;80;RUS;1998;Ice Hockey;Silver
63458;M;18;177;105;EUN;1992;Ice Hockey;Gold
63458;M;28;177;105;RUS;2002;Ice Hockey;Bronze
63465;M;23;175;68;URS;1976;Figure Skating;Silver
63485;M;29;181;88;URS;1984;Ice Hockey;Gold
63507;F;23;173;59;POL;2006;Cross Country Skiing;Bronze
63507;F;27;173;59;POL;2010;Cross Country Skiing;Silver
63507;F;27;173;59;POL;2010;Cross Country Skiing;Gold
63507;F;27;173;59;POL;2010;Cross Country Skiing;Bronze
63507;F;31;173;59;POL;2014;Cross Country Skiing;Gold
63530;M;29;180;85;AUT;1964;Bobsleigh;Silver
63568;M;25;190;88;URS;1984;Ice Hockey;Gold
63568;M;29;190;88;URS;1988;Ice Hockey;Gold
63572;F;18;166;59;EUN;1992;Freestyle Skiing;Silver
63572;F;20;166;59;RUS;1994;Freestyle Skiing;Bronze
63593;M;29;182;86;URS;1988;Bobsleigh;Gold
63593;M;29;182;86;URS;1988;Bobsleigh;Bronze
63624;F;26;155;53;URS;1956;Cross Country Skiing;Gold
63624;F;26;155;53;URS;1956;Cross Country Skiing;Silver
63624;F;30;155;53;URS;1960;Cross Country Skiing;Silver
63624;F;30;155;53;URS;1960;Cross Country Skiing;Silver
63699;M;31;175;79;TCH;1984;Ice Hockey;Silver
63723;M;19;185;80;NED;2006;Speed Skating;Silver
63723;M;19;185;80;NED;2006;Speed Skating;Bronze
63723;M;23;185;80;NED;2010;Speed Skating;Gold
